PROVRES;TIPPARTO;SEXO;IMEDAD;ITIEMGEST;IMINSTRUC;IPESONAC;CUENTA
82;2;2;5.30 a 34;2.22 a 23;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
70;1;1;4.25 a 29;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;248
34;1;1;4.25 a 29;4.28 a 31;4.Sin especificar;1.Menos de 2500 gramos;2
46;2;1;5.30 a 34;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
06;1;1;7.40 a 44;1.Menos de 22;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
34;2;1;2.15 a 19;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
70;1;1;3.20 a 24;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;564
90;1;2;6.35 a 39;7.42 y más;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;29
02;9;1;7.40 a 44;6.37 a 41;4.Sin especificar;2.2500 gramos y más;30
22;2;2;3.20 a 24;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;6
14;1;1;6.35 a 39;6.37 a 41;4.Sin especificar;2.2500 gramos y más;2
14;2;1;3.20 a 24;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;2
06;1;2;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;100
22;9;1;2.15 a 19;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
78;1;1;4.25 a 29;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;3
06;1;9;4.25 a 29;7.42 y más;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
82;2;2;6.35 a 39;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;11
70;1;1;4.25 a 29;3.24 a 27;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;2
62;1;2;4.25 a 29;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;5
54;1;2;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;30
70;2;2;5.30 a 34;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
14;1;2;4.25 a 29;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;18
30;1;2;7.40 a 44;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;3
06;1;2;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;3.Sin especificar;25
26;1;2;5.30 a 34;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;5
06;2;1;4.25 a 29;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;10
82;1;2;6.35 a 39;8.Sin especificar;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
34;1;2;2.15 a 19;8.Sin especificar;4.Sin especificar;3.Sin especificar;1
06;1;2;5.30 a 34;4.28 a 31;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;20
50;2;2;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2
66;1;1;4.25 a 29;8.Sin especificar;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;25
62;1;1;4.25 a 29;8.Sin especificar;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2
74;1;2;1.Menor de 15;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;4
18;1;1;6.35 a 39;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;3
99;9;2;7.40 a 44;8.Sin especificar;4.Sin especificar;3.Sin especificar;1
30;1;1;5.30 a 34;8.Sin especificar;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;10
06;1;2;6.35 a 39;4.28 a 31;4.Sin especificar;1.Menos de 2500 gramos;12
34;1;2;2.15 a 19;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;2
10;1;2;5.30 a 34;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
58;2;1;7.40 a 44;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;4
50;1;1;3.20 a 24;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;223
22;1;2;7.40 a 44;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;2
99;1;2;9.Sin especificar;6.37 a 41;4.Sin especificar;2.2500 gramos y más;5
58;2;2;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;7
14;1;1;4.25 a 29;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;3092
50;2;2;5.30 a 34;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2
22;1;2;6.35 a 39;3.24 a 27;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
06;1;1;7.40 a 44;3.24 a 27;4.Sin especificar;1.Menos de 2500 gramos;2
66;1;2;2.15 a 19;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;11
99;1;1;6.35 a 39;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
62;1;2;2.15 a 19;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
70;1;2;8.De 45 y más;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;3
14;2;1;7.40 a 44;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;2
18;2;2;5.30 a 34;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
34;1;2;8.De 45 y más;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
50;2;1;3.20 a 24;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;5
06;1;2;5.30 a 34;5.32 a 36;4.Sin especificar;2.2500 gramos y más;67
14;1;2;7.40 a 44;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;13
42;1;2;2.15 a 19;3.24 a 27;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
58;1;2;4.25 a 29;4.28 a 31;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
50;1;2;1.Menor de 15;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;2
02;1;2;4.25 a 29;5.32 a 36;4.Sin especificar;2.2500 gramos y más;1
22;1;2;5.30 a 34;7.42 y más;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2
14;2;1;6.35 a 39;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;5
06;1;9;3.20 a 24;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;21
06;1;9;9.Sin especificar;4.28 a 31;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
38;1;2;7.40 a 44;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
18;1;1;5.30 a 34;7.42 y más;4.Sin especificar;2.2500 gramos y más;6
06;2;1;5.30 a 34;3.24 a 27;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;2
54;2;2;5.30 a 34;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;6
50;1;2;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;769
46;1;2;6.35 a 39;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;2
74;1;2;6.35 a 39;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;1
02;1;2;4.25 a 29;6.37 a 41;4.Sin especificar;1.Menos de 2500 gramos;3
90;1;1;4.25 a 29;8.Sin especificar;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;7
62;1;1;4.25 a 29;8.Sin especificar;4.Sin especificar;2.2500 gramos y más;3
14;1;1;5.30 a 34;6.37 a 41;1.Hasta Primaria/C.EGB Completa;3.Sin especificar;2
74;2;2;4.25 a 29;5.32 a 36;4.Sin especificar;3.Sin especificar;1
86;1;9;3.20 a 24;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
06;1;1;4.25 a 29;6.37 a 41;4.Sin especificar;3.Sin especificar;42
62;1;1;5.30 a 34;8.Sin especificar;3.Secundario/Polimodal Completa y más;3.Sin especificar;1
82;1;1;2.15 a 19;3.24 a 27;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;7
18;1;1;2.15 a 19;7.42 y más;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2
22;1;2;3.20 a 24;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;559
62;1;1;2.15 a 19;7.42 y más;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
74;1;2;5.30 a 34;7.42 y más;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2
18;1;2;4.25 a 29;4.28 a 31;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;1
90;1;1;3.20 a 24;1.Menos de 22;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;2
34;1;1;3.20 a 24;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;4
34;1;1;1.Menor de 15;5.32 a 36;4.Sin especificar;2.2500 gramos y más;3
50;1;2;5.30 a 34;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;15
66;1;2;1.Menor de 15;8.Sin especificar;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
06;2;2;5.30 a 34;8.Sin especificar;3.Secundario/Polimodal Completa y más;3.Sin especificar;1
22;1;1;5.30 a 34;8.Sin especificar;4.Sin especificar;2.2500 gramos y más;2
90;1;1;1.Menor de 15;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
90;1;1;6.35 a 39;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;5
30;1;1;4.25 a 29;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1107
66;1;2;5.30 a 34;8.Sin especificar;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
66;1;1;5.30 a 34;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;29
70;1;1;3.20 a 24;3.24 a 27;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;2
74;2;1;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
62;1;2;2.15 a 19;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;26
86;1;2;3.20 a 24;4.28 a 31;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;3
94;1;2;3.20 a 24;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;3
02;9;2;4.25 a 29;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;2
38;1;1;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;5
62;1;1;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;14
42;1;1;4.25 a 29;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2
54;1;2;4.25 a 29;2.22 a 23;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
30;1;2;6.35 a 39;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;20
18;2;2;6.35 a 39;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
14;2;1;5.30 a 34;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;16
46;1;2;5.30 a 34;7.42 y más;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;1
50;2;1;2.15 a 19;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
06;1;2;6.35 a 39;8.Sin especificar;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;8
82;1;2;7.40 a 44;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;3
66;1;1;4.25 a 29;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;11
66;1;1;1.Menor de 15;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;34
06;1;2;3.20 a 24;8.Sin especificar;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;9
30;1;1;1.Menor de 15;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;2
50;1;2;8.De 45 y más;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
54;2;2;2.15 a 19;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;3
02;1;1;7.40 a 44;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;4
06;1;2;7.40 a 44;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;105
54;1;1;4.25 a 29;7.42 y más;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;6
06;1;1;5.30 a 34;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;125
82;2;2;4.25 a 29;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;9
54;1;1;6.35 a 39;6.37 a 41;4.Sin especificar;2.2500 gramos y más;55
14;1;2;5.30 a 34;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;21
58;1;2;4.25 a 29;8.Sin especificar;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
54;1;1;4.25 a 29;8.Sin especificar;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
14;1;1;7.40 a 44;8.Sin especificar;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
06;1;9;5.30 a 34;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
02;1;2;4.25 a 29;6.37 a 41;4.Sin especificar;2.2500 gramos y más;91
66;1;1;2.15 a 19;8.Sin especificar;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;11
82;2;2;2.15 a 19;3.24 a 27;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
54;1;1;2.15 a 19;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;454
50;1;2;3.20 a 24;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;26
30;2;1;4.25 a 29;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;8
22;1;1;5.30 a 34;6.37 a 41;3.Secundario/Polimodal Completa y más;3.Sin especificar;5
14;2;1;5.30 a 34;3.24 a 27;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
66;1;2;6.35 a 39;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;24
18;1;1;7.40 a 44;7.42 y más;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;1
30;1;1;4.25 a 29;3.24 a 27;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
14;1;2;6.35 a 39;6.37 a 41;3.Secundario/Polimodal Completa y más;3.Sin especificar;4
94;2;2;6.35 a 39;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
90;2;1;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
86;1;1;3.20 a 24;7.42 y más;4.Sin especificar;2.2500 gramos y más;2
06;1;1;8.De 45 y más;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;35
06;2;1;2.15 a 19;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;14
26;2;1;6.35 a 39;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;2
06;1;9;4.25 a 29;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;14
54;1;1;3.20 a 24;8.Sin especificar;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
62;1;1;2.15 a 19;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;38
22;2;1;6.35 a 39;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;2
82;2;1;6.35 a 39;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;6
46;1;2;7.40 a 44;5.32 a 36;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2
99;1;1;5.30 a 34;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;3
50;2;1;6.35 a 39;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
18;2;1;5.30 a 34;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;8
14;1;2;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;29
90;1;2;6.35 a 39;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;9
06;1;1;4.25 a 29;5.32 a 36;1.Hasta Primaria/C.EGB Completa;3.Sin especificar;3
66;1;1;6.35 a 39;8.Sin especificar;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
70;1;1;7.40 a 44;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
82;2;1;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;3
90;1;1;3.20 a 24;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;486
46;1;1;7.40 a 44;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;12
38;1;1;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;160
58;2;1;5.30 a 34;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;2
66;1;1;5.30 a 34;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;6
46;1;1;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;4
62;2;1;3.20 a 24;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
06;1;1;9.Sin especificar;7.42 y más;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
06;2;2;5.30 a 34;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;10
06;9;2;3.20 a 24;8.Sin especificar;4.Sin especificar;3.Sin especificar;98
06;2;1;7.40 a 44;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;5
34;1;2;3.20 a 24;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;4
06;1;2;3.20 a 24;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2385
02;1;2;5.30 a 34;3.24 a 27;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
10;1;2;3.20 a 24;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;8
70;1;1;6.35 a 39;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;6
82;1;2;3.20 a 24;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;33
62;1;1;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;9
06;1;1;9.Sin especificar;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;6
54;1;1;2.15 a 19;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;44
06;1;9;3.20 a 24;5.32 a 36;4.Sin especificar;2.2500 gramos y más;1
06;9;2;5.30 a 34;6.37 a 41;4.Sin especificar;3.Sin especificar;7
66;1;1;7.40 a 44;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;3
34;1;2;7.40 a 44;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;4
54;1;2;3.20 a 24;5.32 a 36;4.Sin especificar;2.2500 gramos y más;11
99;9;1;3.20 a 24;8.Sin especificar;4.Sin especificar;3.Sin especificar;5
74;1;2;6.35 a 39;3.24 a 27;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
90;1;1;6.35 a 39;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;24
22;1;2;2.15 a 19;8.Sin especificar;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;2
50;1;1;7.40 a 44;3.24 a 27;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;2
99;9;9;5.30 a 34;8.Sin especificar;4.Sin especificar;3.Sin especificar;1
66;2;2;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
14;2;1;5.30 a 34;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;3
62;2;2;5.30 a 34;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;2
54;2;2;4.25 a 29;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;2
74;1;2;4.25 a 29;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;2
50;2;1;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;3
38;1;1;7.40 a 44;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;42
98;1;1;9.Sin especificar;8.Sin especificar;4.Sin especificar;3.Sin especificar;4
34;1;2;1.Menor de 15;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;5
14;1;1;4.25 a 29;7.42 y más;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
06;1;1;5.30 a 34;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2704
18;2;2;4.25 a 29;6.37 a 41;4.Sin especificar;2.2500 gramos y más;4
90;1;2;6.35 a 39;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;9
10;1;1;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
22;1;1;4.25 a 29;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;5
94;1;2;3.20 a 24;6.37 a 41;4.Sin especificar;2.2500 gramos y más;1
66;2;2;2.15 a 19;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
90;1;1;6.35 a 39;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;821
78;1;1;3.20 a 24;6.37 a 41;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;3
70;1;2;5.30 a 34;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;135
58;1;2;5.30 a 34;8.Sin especificar;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;2
58;1;1;6.35 a 39;5.32 a 36;4.Sin especificar;1.Menos de 2500 gramos;1
22;1;1;4.25 a 29;4.28 a 31;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
10;1;2;3.20 a 24;8.Sin especificar;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
34;1;2;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;168
06;1;2;7.40 a 44;6.37 a 41;1.Hasta Primaria/C.EGB Completa;3.Sin especificar;11
18;1;1;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;352
18;2;2;1.Menor de 15;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
50;1;2;5.30 a 34;3.24 a 27;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;5
66;1;2;7.40 a 44;6.37 a 41;4.Sin especificar;2.2500 gramos y más;3
06;1;1;4.25 a 29;4.28 a 31;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;22
06;2;1;2.15 a 19;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2
18;1;2;3.20 a 24;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;17
18;1;2;2.15 a 19;3.24 a 27;4.Sin especificar;1.Menos de 2500 gramos;1
38;1;1;7.40 a 44;2.22 a 23;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
82;1;2;2.15 a 19;3.24 a 27;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;2
22;2;2;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;2
62;2;1;6.35 a 39;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;1
06;1;2;4.25 a 29;7.42 y más;2.Secundaria/Polimodal Incompleta;3.Sin especificar;1
42;1;1;3.20 a 24;6.37 a 41;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;88
34;1;1;2.15 a 19;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;5
54;2;2;1.Menor de 15;6.37 a 41;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
54;1;1;3.20 a 24;4.28 a 31;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;7
10;1;2;3.20 a 24;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;321
58;2;1;3.20 a 24;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
18;2;2;1.Menor de 15;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;1
34;1;2;5.30 a 34;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;27
02;1;2;4.25 a 29;6.37 a 41;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;6
26;2;2;6.35 a 39;5.32 a 36;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;1
74;2;2;6.35 a 39;5.32 a 36;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
34;1;2;2.15 a 19;6.37 a 41;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;78
74;1;2;6.35 a 39;7.42 y más;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;1
14;1;2;6.35 a 39;5.32 a 36;2.Secundaria/Polimodal Incompleta;2.2500 gramos y más;14
22;1;1;6.35 a 39;6.37 a 41;1.Hasta Primaria/C.EGB Completa;2.2500 gramos y más;265
14;2;1;4.25 a 29;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;11
14;1;1;6.35 a 39;7.42 y más;3.Secundario/Polimodal Completa y más;2.2500 gramos y más;3
66;1;1;5.30 a 34;5.32 a 36;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;44
86;1;2;7.40 a 44;4.28 a 31;3.Secundario/Polimodal Completa y más;1.Menos de 2500 gramos;1
78;1;2;5.30 a 34;5.32 a 36;2.Secundaria/Polimodal Incompleta;1.Menos de 2500 gramos;2
06;1;1;1.Menor de 15;1.Menos de 22;1.Hasta Primaria/C.EGB Completa;1.Menos de 2500 gramos;1
94;1;1;7.40 a 44;6.37 a 41;4.Sin especificar;2.2500 gramos y más;2
